"","Vacc_scenario","Year","sample","Age <1","Age 1-5","Age 6-14","Age 15-19","Age 20-49","Age 50+"
"30",1,"2010","36737",109492.530057265,615480.606465207,1004257.40445331,258507.330572768,783585.824451303,721903.731024757
"31",1,"2010","36892",129236.303216854,659752.134028333,1068245.29815722,659556.217818471,1881733.68006323,531947.220451642
"32",1,"2010","37080",122457.973015683,643037.106388417,1042577.90951816,503453.070395787,1468287.26729093,627080.078568289
"33",1,"2010","37398",115344.181027348,744872.079924698,1270877.00159307,118448.238980941,332535.043091351,355133.944756654
"34",1,"2010","38080",411946.663337103,2611067.66958273,4515842.28797894,193684.925391343,563568.943472404,1591063.40700306
"35",1,"2010","38399",292542.772251122,1805861.4530469,3106639.14005585,281963.046543727,828748.504168097,1266898.63150821
"36",1,"2010","38870",220153.946880869,1233228.18798259,2082913.09168443,636832.384999109,1803671.86564666,657280.984118873
"37",1,"2010","39204",35974.7238500348,201304.078534891,291851.784329221,142858.716853223,406995.436640356,165694.066263411
"38",1,"2010","40145",60486.2254644665,357630.943692112,569953.372880736,139672.404123953,400699.59556153,254879.330609408
"39",1,"2010","41477",204491.45427355,1389541.5756856,2442961.53571131,113885.923156435,306517.316325899,230427.501307783
"40",1,"2010","421",250880.123865226,1323307.67174692,2207477.58823852,975458.058210485,2815988.71266213,968105.582401188
"41",1,"2010","42552",88909.5770185283,460331.74531931,729886.525224528,442770.365167657,1278378.82221885,446482.909912619
"42",1,"2010","42933",194762.006976539,1119661.3081042,1897371.45542829,490986.922612534,1383729.31322108,556815.242648866
"43",1,"2010","45288",28597.6196390631,172163.665190417,246211.547784655,83028.1168166706,228270.731149722,87265.5836436191
"44",1,"2010","45942",80739.7041266942,414695.152392254,651323.883949337,436881.387036909,1246791.48857983,372558.468070742
"45",1,"2010","46802",128964.326528257,636774.14429848,1021357.55068269,796369.078368245,2279997.73147029,589538.205283597
"46",1,"2010","47224",150364.306297827,927338.974312228,1580046.39795142,214660.452553305,612819.843135323,531566.485845888
"47",1,"2010","47367",145506.724270927,885824.499123993,1503806.3515463,240379.255211552,682921.074267197,483305.466342922
"48",1,"2010","5011",242306.986504054,1557653.11704611,2705018.0667301,198231.283391629,558977.388415915,686758.90772464
"49",1,"2010","506",207438.914716799,1063206.49587937,1753616.39865158,967084.505856764,2791771.33650371,867438.498078429
"50",1,"2010","51542",238167.59391738,1371554.40931673,2327271.32117831,526323.070483043,1519205.52243783,886482.761341676
"51",1,"2010","53893",205156.984302068,1159703.8447409,1961645.04881497,585907.935884082,1641776.14446531,523355.857831435
"52",1,"2010","5449",98738.3042860201,616251.66778297,1040672.16093908,178348.364385701,485035.294267282,172197.050265485
"53",1,"2010","54520",17532.0090073318,110756.400805324,138526.098583857,44978.5603248738,123175.345030045,63752.7006002414
"54",1,"2010","55004",145408.243046365,736043.618400187,1195067.16379759,762909.585455898,2185292.98588114,617091.736359296
"55",1,"2010","55351",135901.225678354,740723.278538199,1220005.28490209,456234.734148378,1314488.84592786,575127.859659926
"56",1,"2010","56066",71575.4801039605,369469.203609775,572248.648811054,357494.534378617,1042178.29768553,415639.435270803
"57",1,"2010","56127",35475.631856491,212164.091472047,315687.851811953,93592.0356038426,262542.519551012,129386.021542195
"58",1,"2010","57658",118871.022358261,686024.412628048,1143277.51351372,312361.248104951,874987.341806175,347020.37464096
"59",1,"2010","62621",262729.33888558,1633009.84932786,2823168.86652035,324193.514621456,916127.885184119,728098.710401589
"60",1,"2010","6379",58348.9519026342,303560.785043913,463167.498183637,312027.181252633,874660.64204974,225795.740844674
"61",1,"2010","6472",68914.4799746113,373604.349370281,587471.427436348,273027.792449631,779427.498936636,293802.100333674
"62",1,"2010","65392",77365.3541906483,500976.386357255,835443.666940844,79940.6395699728,225699.195191265,289045.103370352
"63",1,"2010","65565",52190.2980908286,310355.051987714,487741.009684177,125383.15758135,352935.279702846,189409.981751451
"64",1,"2010","68935",138685.862397884,832248.589705699,1412068.74158057,299239.073326657,823389.327917815,283790.722704053
"65",1,"2010","69914",35999.0254407631,230742.335496359,353997.13511127,61814.1684399708,170410.828585234,109969.470053983
"66",1,"2010","71381",72096.1122895475,423548.411372198,684357.51058992,166518.333311401,477068.627380737,295831.096161034
"67",1,"2010","71861",25232.8448916577,147913.179769767,200879.784353142,83553.6476954721,241479.835670994,133322.377994837
"68",1,"2010","72817",83539.4763659629,436865.916671481,694278.381044358,422437.01506495,1176734.06712456,263112.676825624
"69",1,"2010","73311",64389.4262680636,342773.354693649,533171.332962683,299510.696680158,844614.30229341,251328.693907733
"70",1,"2010","741",244179.067306004,1426775.93008272,2424648.66409669,447151.482161979,1312008.70704393,1075620.06639714
"71",1,"2010","74173",41524.4645460955,219927.754863302,320245.773475476,222430.486400883,631647.908226697,199928.307484352
"72",1,"2010","74325",49137.9049787835,282721.499099763,435459.569526761,140825.725950082,402657.513274331,212121.221897691
"73",1,"2010","75414",269155.292977821,1337795.33094548,2209299.29885186,1523446.37680795,4369617.46190724,887585.567486115
"74",1,"2010","75587",268622.297227239,1334798.47425726,2198704.46089432,1459520.47933189,4234010.4493525,1097849.63031387
"75",1,"2010","76110",374600.780058106,2319943.54436364,4005615.43848985,357260.64924352,1027626.26799053,1228463.3773145
"76",1,"2010","76419",177850.819791249,926567.552559141,1528232.39428223,779087.458227567,2230559.94798426,684146.103324966
"77",1,"2010","77081",248668.217931456,1281503.97214732,2137281.10785347,1217181.54894404,3407979.26286545,544282.884834636
"78",1,"2010","78635",49600.085662185,313295.138742096,501432.499595988,91130.2022020451,249183.498520696,115623.766488543
"79",1,"2010","79067",90240.1915100046,622609.214630849,1073042.50072446,72133.0980953157,192258.366952611,68336.1620293307
"80",1,"2010","7944",209604.091269706,1140521.71220168,1901135.30418095,635135.615565727,1872742.89197507,1047355.3886253
"81",1,"2010","79963",19162.7805928833,118030.453214745,150784.753170545,55716.3382666958,153531.221251085,71067.2717032807
"82",1,"2010","80345",47060.9418709042,248793.892072841,369633.587563388,237403.37884014,674803.040020939,220328.426782863
"83",1,"2010","80697",44227.3853715366,250717.431493785,379394.901961142,152388.02610282,427434.75539639,159922.667582508
"84",1,"2010","80960",98580.0173091974,479953.451539303,755301.579582454,717415.208737792,2017970.1141922,393141.699259269
"85",1,"2010","82925",37054.096464192,194861.792315791,277962.344459057,247883.1133702,684793.39352321,140323.149646294
"86",1,"2010","84682",160942.070115666,924092.593607506,1552735.96689313,389730.838348425,1118459.00006931,602295.934454671
"87",1,"2010","84746",150463.175787887,725597.196625284,1164115.3727837,1040249.3995333,3002302.38949564,762930.226805589
"88",1,"2010","85945",113384.440485031,742266.06254665,1264337.01323443,75327.8180535225,214589.291168715,481050.041466865
"89",1,"2010","88719",52355.276840683,279806.476201917,426783.217249416,272229.72250797,746627.653693954,148343.257141601
"90",1,"2010","88723",69797.0626385693,360005.219045522,561446.570660007,417599.529892211,1150975.84222362,206336.011884026
"91",1,"2010","89834",148310.798133839,778505.897235779,1274647.38027053,604173.684461132,1750742.61841027,687612.816692835
"92",1,"2010","90462",97099.5486307608,517527.945438465,837898.02762928,448136.62108574,1242609.86559313,268181.422094952
"93",1,"2010","90853",152171.459900148,825329.234173097,1369258.13408513,556166.580245965,1575165.2904995,502282.893733491
"94",1,"2010","93021",50586.6212940572,304271.904135319,480241.647016256,122644.690078744,342896.177327347,157442.546637877
"95",1,"2010","93187",25154.443623133,168633.999141983,245446.733634669,36816.9878375277,100587.694433462,84587.2892788905
"96",1,"2010","93833",28038.0932844195,181379.673790814,266854.243678808,49206.0991378866,135179.118171983,91143.0448064253
"97",1,"2010","9736",194052.779684878,1222452.54099328,2113502.79489052,260772.216455903,718946.534671898,387103.184028106
"98",1,"2010","97383",156718.323691831,823146.681446164,1357979.49448462,699407.182794914,1957623.85921517,437495.799995004
"99",1,"2010","98203",172589.291279941,878129.238348736,1442035.40971549,900915.372263545,2540436.7415192,539148.566221659
"100",1,"2010","99651",53855.687494865,284641.280270288,432134.212575676,277655.341204562,787923.81536037,246694.759906202
"101",1,"2011","10336",223039.459793242,1119518.62699679,1845248.25006232,1392636.37728039,4078334.52831803,1224438.06867662
"102",1,"2011","12234",343273.407931982,1933947.32444469,3351744.88217226,1518341.88479523,4251429.85964227,645799.242376522
"103",1,"2011","12816",202332.916713492,1154670.28064819,1983980.86465462,915935.510437481,2538597.70532035,399837.279362413
"104",1,"2011","12839",313374.427595943,1670625.6790839,2849788.97395147,1797955.86981966,5105340.15311838,778595.034292021
"105",1,"2011","13978",93844.1919796159,554264.082796258,920855.865635726,320900.192845784,889558.01697803,288495.836850846
"106",1,"2011","1412",260063.341179307,1387189.67535067,2364283.20813346,1448454.34521184,3975084.7183203,374057.759722591
"107",1,"2011","14418",193568.906278233,1232829.98974547,2167603.99650768,307382.751341692,858636.857015806,304721.51824095
"108",1,"2011","14849",293700.681992427,1822234.33790108,3218339.96300127,443079.264437927,1204394.59601477,263247.478780841
"109",1,"2011","15046",354419.220690221,2034455.21706273,3540887.06806877,942686.565734871,2621173.15466999,695907.242516021
"110",1,"2011","16747",202871.347255767,1083267.17342222,1825947.94750156,1159730.44867467,3234948.41961306,494056.850208143
"111",1,"2011","18031",200682.6947969,1118471.83598982,1909118.89231988,1155778.52297204,3143393.86999679,401081.21802976
"112",1,"2011","18178",304317.661285876,1621940.04298119,2765931.256392,1701555.67676395,4836337.05653214,835797.502839961
"113",1,"2011","184",405630.244308972,2266366.14456358,3926012.12628934,1099576.00109986,3076574.9327734,951864.526179024
"114",1,"2011","18445",269129.671268039,1564165.02566998,2712862.77469769,849342.037027165,2380570.23361679,632817.197193703
"115",1,"2011","18956",264339.720006036,1443131.14271834,2466363.45727886,1261896.77672235,3504158.79261693,501504.49035638
"116",1,"2011","19650",105644.615608826,546130.768414983,873331.095340753,533359.423935552,1465672.43510278,278568.80662591
"117",1,"2011","20140",253418.763756552,1392157.91394284,2374790.62444201,1048370.76880585,2953554.37947038,672603.352016018
"118",1,"2011","20381",132405.671076983,621701.612514883,977940.041311118,1377779.88501536,4022107.64549096,1044888.50893855
"119",1,"2011","21347",190479.171621936,1124729.86371011,1947706.4242371,684806.324885223,1878492.00203121,287350.517187163
"120",1,"2011","26626",230888.256101758,1087733.32250659,1755610.50101752,1588971.52508983,4592815.33781249,1064578.98643759
"121",1,"2011","27986",269348.324768314,1503321.41652103,2577836.78063422,984484.694708261,2808565.93861937,847015.431494933
"122",1,"2011","28715",205859.726492868,1135366.40269781,1935515.23302196,982525.11930307,2693304.35079386,324072.57440793
"123",1,"2011","28884",134284.153874534,788562.490150654,1343770.60783359,422273.957036394,1142425.05354835,192190.209110866
"124",1,"2011","31423",138233.533422452,679242.201791443,1088217.68235022,935066.199291856,2671397.92481991,676688.251865514
"125",1,"2011","3183",142088.043551846,744695.674981722,1219861.51389539,711795.447805456,2006265.64328016,569577.857801986
"126",1,"2011","33141",370100.693878477,2077990.73728406,3572928.42489647,1050696.53707629,2903092.18237021,621589.776007932
"127",1,"2011","34172",259090.918616248,1332068.7379075,2227046.56848169,1435008.7508036,4171458.73200088,1168997.05449365
"128",1,"2011","36307",241160.858954289,1472561.61463104,2577796.07952424,561589.600584447,1558108.47668227,496255.710816645
"129",1,"2011","36565",193554.776910246,1162414.89780038,2014867.80167388,546912.269208012,1547108.34079558,458285.678426578
"130",1,"2011","36737",212125.687701848,1236160.37278112,2134890.88905705,594202.777433665,1617151.0839049,373080.4290457
"131",1,"2011","36892",271125.952431099,1504953.65940788,2586614.98471376,1039887.43222586,2927064.21846347,700706.04259509
"132",1,"2011","37080",301659.243293847,1666992.12655996,2873325.58736697,1191127.07942884,3261750.57665732,425024.631736769
"133",1,"2011","37398",238103.150207885,1303112.18292949,2201146.86896085,776093.227555374,2259083.5290437,1068527.3785016
"134",1,"2011","38080",185438.444315632,1171357.59655622,2052467.95601463,315090.75429738,878520.841830868,319835.391574339
"135",1,"2011","38399",282028.080757639,1638799.46575263,2851565.67734776,1442525.23294699,4112320.91602238,732798.745038882
"136",1,"2011","38870",331252.478415649,1935985.38439119,3384210.16224833,989623.480465591,2651316.70146242,331830.590026245
"137",1,"2011","39204",317025.864071608,1711947.01950755,2925857.08051041,1632721.68783629,4642243.93977072,830469.839904465
"138",1,"2011","40145",720706.834590664,4149477.08514509,7252892.43115831,1526652.46424405,4175111.19816167,626193.726696157
"139",1,"2011","41477",386928.921573541,2218640.89754765,3871819.35546062,978025.516662875,2677609.1815547,520852.887561122
"140",1,"2011","421",279392.135919223,1596534.41974421,2765116.33661181,1002349.13526111,2762984.55805077,449454.421671073
"141",1,"2011","42552",513082.57023657,3005476.91422264,5263108.4217121,1211573.21029951,3364568.58404417,555675.266655699
"142",1,"2011","42933",440763.112236221,2571713.48430594,4499752.55733368,952188.532849246,2579054.71029404,714908.799757775
"143",1,"2011","45288",101374.37769054,556334.799614837,907176.641515735,483573.47083272,1355083.46737594,343972.308951555
"144",1,"2011","45942",348386.665744894,2111263.00937342,3716792.32652768,487866.924424478,1326334.55202763,412456.687758085
"145",1,"2011","46802",403409.482953436,2204900.5568074,3807954.27386416,1688490.05512111,4697864.21662487,570347.763136281
"146",1,"2011","47224",428654.777842121,2285209.60941997,3900895.38385453,1660098.0966022,4727189.79588188,1180106.06145653
"147",1,"2011","47367",317868.68658751,1733539.54760267,2969741.28274158,1222925.12050626,3373665.46372736,510138.19989864
"148",1,"2011","5011",207459.584486735,1091455.07239504,1830252.69999103,1003182.20640417,2748045.66493953,347896.877495299
"149",1,"2011","506",223362.690174594,1230128.66697939,2092318.15019591,848614.544429912,2338903.63653741,414116.1070659
"150",1,"2011","51542",69629.0689195145,416292.934839999,677866.945425986,256973.558642144,684694.566726526,100482.597911522
"151",1,"2011","53893",187667.883264738,923534.394392562,1506302.40573161,1197904.84804805,3375137.98204405,608529.495203142
"152",1,"2011","5449",285141.839288193,1635888.43960091,2839075.33089517,1093466.7833072,3016224.79207783,424046.222981164
"153",1,"2011","54520",73338.5686338619,376744.95066633,582827.499163982,443198.898806456,1186035.39029888,124044.456305864
"154",1,"2011","55004",147548.952587752,676741.367207752,1060193.52398632,1514160.76008992,4429077.55797258,1112797.40630826
"155",1,"2011","55351",460370.429118528,2295912.51697676,3824810.01571517,2336526.91265166,6873702.04096906,1780865.85130206
"156",1,"2011","56066",190149.397358434,909703.326032373,1474219.51832331,1590291.46423564,4544149.41228586,791184.041370794
"157",1,"2011","56127",116977.506722885,558621.766824686,876814.03465571,1065960.86141602,3033258.06816081,624538.011456528
"158",1,"2011","57658",151792.974808412,860957.067905731,1455687.90212358,488652.883981586,1323751.40000279,334335.598194358
"159",1,"2011","62621",221710.748907419,1401033.59759613,2471198.43559898,391144.826091008,1047721.34434207,209234.407563173
"160",1,"2011","6379",309987.033687369,1673310.1173821,2856728.27288232,1309066.45698464,3750849.47648907,1050089.96062043
"161",1,"2011","6472",318051.380131374,1629145.1678238,2737705.18995123,1646311.01254626,4608852.58377153,566325.206063253
"162",1,"2011","65392",151665.895258885,848894.061186219,1422383.73659376,481983.572899263,1312592.78313301,284178.046512037
"163",1,"2011","65565",85607.9155782967,435981.721420952,679606.2656389,486445.88470644,1344462.23833038,281727.511040855
"164",1,"2011","68935",317326.178663599,1717168.07508498,2945435.1022157,1670216.42517616,4649793.33847225,457973.284870897
"165",1,"2011","69914",215724.422864104,1197138.77134556,2035907.45666078,806210.305486663,2289074.79455618,701712.781633889
"166",1,"2011","71381",275765.78423429,1559425.34915704,2692893.59111787,868438.589789993,2365913.0505733,364317.341549557
"167",1,"2011","71861",185090.230178434,1031289.05776847,1761849.60193059,1325329.92834136,3613341.05988351,221245.651131383
"168",1,"2011","72817",298415.054775392,1752312.54281563,3063867.8479211,1164954.07694404,3204900.62441145,327256.554756169
"169",1,"2011","73311",161305.323459772,867116.032471495,1447767.87742246,1004395.00980798,2868913.76471398,681880.870869382
"170",1,"2011","741",270989.519912818,1589814.69960805,2771471.62139517,762342.453117554,2076101.32975706,368610.126010518
"171",1,"2011","74173",157958.227029486,771555.956448455,1238568.29903772,1035443.66969681,3029880.24908226,994473.298423016
"172",1,"2011","74325",67694.781807883,366987.459223814,573748.949443842,551714.549716187,1573557.72923787,402230.952105413
"173",1,"2011","75414",103079.928810892,610404.669389753,1022849.25743637,344318.976597127,959372.05479327,262018.180917525
"174",1,"2011","75587",155767.601130009,755822.335819273,1208637.97884235,978160.072501878,2821213.43159285,819216.98755199
"175",1,"2011","76110",251950.158289558,1305955.4488508,2181625.57720923,1230726.99752471,3569120.3145291,1092168.89360333
"176",1,"2011","76419",363198.03734727,1967273.41914904,3376496.15830335,1763630.58069663,5077210.97170607,1103731.71120518
"177",1,"2011","77081",414618.21035593,2268151.3736083,3907269.65407086,1859077.56169428,5222783.93499277,974748.571268276
"178",1,"2011","78635",374433.146240146,2137790.08271166,3729542.06223169,1143229.52513698,3080515.36440556,256056.493163911
"179",1,"2011","79067",345842.641584636,2061804.53231612,3622814.19541944,961885.926689166,2628971.52695723,332236.272941422
"180",1,"2011","7944",85711.508732697,458269.163344243,730671.016484644,504999.227692714,1414499.03687394,325826.986567192
"181",1,"2011","79963",133754.552216127,691591.335487478,1126446.17256352,784013.075000579,2203419.18566245,492754.354223428
"182",1,"2011","80345",142816.258498791,714293.593737456,1154712.78640161,882675.921928558,2494142.33876088,560390.692084902
"183",1,"2011","80697",126745.332423301,663820.370848018,1081592.17735323,683771.886555469,1942093.48178667,519141.711783314
"184",1,"2011","80960",177464.88178515,1097943.69017686,1898638.11406519,256609.848371887,713822.769170183,421466.369582991
"185",1,"2011","82925",266998.059754737,1368208.08153223,2292534.79713932,1403145.91602663,3896262.42202738,475914.303615808
"186",1,"2011","84682",334431.663045096,1885373.99643723,3253478.68331159,1169591.6446908,3358359.67048767,1115894.05574253
"187",1,"2011","84746",370052.893506468,2050564.22190594,3551604.64993794,1734700.85119584,4764627.89159244,317905.017179075
"188",1,"2011","85945",87334.4501976381,489707.793825961,792276.082118746,399751.828791893,1130859.02708035,360599.336085152
"189",1,"2011","88719",329186.200446834,1900999.45595678,3300763.74438625,871059.913045163,2432546.49438923,713919.471455683
"190",1,"2011","88723",390325.822197309,2214373.66212419,3835551.28638347,1115501.97900983,3188722.9872331,1113225.44863989
"191",1,"2011","89834",181751.233002258,1118342.79769764,1947570.46558131,336258.743258806,921575.851646434,312550.226050694
"192",1,"2011","90462",283934.325914356,1787989.80976615,3157608.49833393,298603.087285989,828019.670403182,436626.040680325
"193",1,"2011","90853",343951.231535154,2149617.26197612,3806295.42688639,329037.893780007,895035.55340378,152893.776990086
"194",1,"2011","93021",386543.517892478,2427503.88738775,4293097.85382537,373171.052033416,1036875.67984056,360757.727464297
"195",1,"2011","93187",289573.136563412,1819353.47767215,3217670.47520494,370681.326776663,1003834.62818462,301549.849823408
"196",1,"2011","93833",621604.322994918,3370042.9361724,5815262.87615097,2161897.01270491,6112402.41470195,1154857.71678072
"197",1,"2011","9736",137522.628925779,738830.299314157,1223888.01062322,826104.983543056,2338674.92198236,519516.747973455
"198",1,"2011","97383",305818.444802784,1587555.61379794,2660238.47723011,1277800.64197804,3582047.17278239,702722.818563698
"199",1,"2011","98203",447972.825518924,2543472.09253758,4425350.22067129,1446621.97805807,3995767.67408484,506967.607527393
"200",1,"2011","99651",508069.355371996,2786058.46772807,4789439.85740978,1569246.20116477,4552555.16441736,1746539.74662483
"201",1,"2012","10336",224018.025970878,1243246.23971546,2071725.39235039,547741.490981037,1586670.14282639,859563.012557757
"202",1,"2012","12234",450761.312398473,2377184.49816015,3989424.29246802,985681.349045278,2885289.49830289,1532910.41891431
"203",1,"2012","12816",260604.868598433,1552505.96841601,2635317.79309237,452017.428202688,1281615.93723316,787623.285393867
"204",1,"2012","12839",240926.719933259,1394805.75343508,2360723.92039713,492245.765809992,1368136.24031946,478002.920518801
"205",1,"2012","13978",397126.640727255,2117733.93131049,3551052.648526,892652.176331327,2609348.986641,1508252.35073383
"206",1,"2012","1412",265621.457654325,1321022.68516672,2161504.62980432,1183021.42840345,3440647.62999843,1137018.81649353
"207",1,"2012","14418",272941.913116808,1564608.19978572,2635129.66233329,471279.582279332,1368961.43383546,1098732.85606522
"208",1,"2012","14849",436873.749358343,2468603.69881581,4186132.54696242,580713.216570723,1678461.51739733,1463962.40737703
"209",1,"2012","15046",242539.683195798,1177145.68093899,1900627.42233749,1117923.74569729,3353619.23899029,1619317.36254026
"210",1,"2012","16747",119716.771655298,727440.210001876,1207960.7769789,249111.125233543,698085.96449422,324703.474437903
"211",1,"2012","18031",156230.401528834,974116.511049676,1649783.1590007,278458.815204605,766287.329449742,293821.620968249
"212",1,"2012","18178",77423.5213468717,469692.665682667,746653.950049407,112356.048983729,332418.526160176,521100.239293906
"213",1,"2012","184",615625.830471731,3091715.40803232,5204543.39689322,1836954.70968295,5138110.13437075,520090.729812256
"214",1,"2012","18445",239649.844589236,1257766.61525635,2080862.55754645,893195.124410875,2540396.27085844,766579.847372131
"215",1,"2012","18956",163353.536906501,952211.410564668,1590308.89704758,386503.079856001,1081790.44850375,418332.472084156
"216",1,"2012","19650",278516.987883939,1603970.35520389,2710607.05476047,531097.375329264,1514316.92592942,944952.88331282
"217",1,"2012","20140",406706.575988512,2244610.07920698,3777410.23685658,817688.514462495,2398713.9997647,1614874.23154834
"218",1,"2012","20381",423189.96437104,2649097.64189733,4564293.6149086,163697.238267716,462165.120205843,721368.140633968
"219",1,"2012","21347",93295.2015491299,512421.398901096,820995.072434082,413546.377861169,1130011.12998995,178662.742332293
"220",1,"2012","26626",392399.310625917,2165631.2134599,3661624.59184024,820873.735276332,2326575.75078487,903054.523747673
"221",1,"2012","27986",215922.202325709,1028437.89655128,1637919.99089029,1097773.99900841,3356998.93504891,1814393.66844261
"222",1,"2012","28715",192772.661241885,959818.758233063,1555043.33665003,923127.463372716,2652224.79347899,787448.761214437
"223",1,"2012","28884",292977.771935983,1593564.49606901,2657006.46626125,658816.824758783,1946412.90384708,1444231.0926846
"224",1,"2012","31423",280043.550405139,1400080.56692045,2297199.20946507,1173974.0419372,3426219.56230077,1249826.49021361
"225",1,"2012","3183",370335.290643177,2212190.33232372,3785150.29799544,473640.74089789,1337105.04301099,867474.881971298
"226",1,"2012","33141",290534.400274146,1694891.95802407,2872819.47446903,430180.983733349,1231579.43432757,909474.503669198
"227",1,"2012","34172",516742.467514523,2577438.36649455,4307521.2312981,1696959.89391439,4857965.21138894,1090300.78189284
"228",1,"2012","36307",361778.078533238,1929745.65859054,3231269.51357138,983777.80836022,2845025.28085742,1332398.99499982
"229",1,"2012","36565",264466.548672049,1583093.77123414,2698310.40784874,462848.960459612,1295622.70762309,615167.213789607
"230",1,"2012","36737",270993.927339301,1513820.72096855,2548902.73658397,688887.400916948,1938245.03628455,753032.239896806
"231",1,"2012","36892",266855.639569425,1589307.22234995,2706317.12995702,491473.125075899,1384609.34332891,635496.9662241
"232",1,"2012","37080",227011.874058507,1462764.02623796,2518191.46545463,256438.01527055,709978.12994985,388296.245092517
"233",1,"2012","37398",445553.383787557,2371118.500336,3993663.22681202,1060290.88727985,3037432.71086444,1159017.01586911
"234",1,"2012","38080",435120.280311429,2341833.52145602,3939987.65746828,859355.11440775,2511096.17088247,1578156.52618304
"235",1,"2012","38399",318616.044653787,1807970.7621271,3053036.51893162,533968.043340736,1548429.78309563,1108862.49786276
"236",1,"2012","38870",395466.783973317,2237081.60901167,3804470.55345317,704836.324245414,1973557.42665992,785262.609268211
"237",1,"2012","39204",449520.344381207,2425334.02659816,4092272.00184811,886188.598841998,2547078.23818733,1172648.43396429
"238",1,"2012","40145",279690.504430907,1332651.00021756,2172795.21576304,1619728.81380361,4616598.91838167,854858.128456885
"239",1,"2012","41477",341150.96493675,1768381.94733536,2956787.73140564,1296633.41668825,3624973.13116507,669940.914280911
"240",1,"2012","421",486539.873510536,2576381.47020716,4346591.57634979,1096218.3082002,3116157.2035041,1016878.37928037
"241",1,"2012","42552",444052.336397748,2496718.61081027,4229057.77434856,611126.559102498,1781039.50038548,1506019.99440389
"242",1,"2012","42933",239678.402089393,1575011.62216752,2724530.76794695,163270.715529831,447809.982738503,374465.158637065
"243",1,"2012","45288",239003.713567019,1216647.64316879,2000267.43583677,1003231.46046002,2860633.68962651,824954.400115701
"244",1,"2012","45942",350560.387878179,1771261.93535248,2948150.81039761,1307546.41355641,3714792.03065093,929893.766378624
"245",1,"2012","46802",109338.133648681,613253.558124585,992360.219123865,321050.562941225,906935.68527132,359673.533469299
"246",1,"2012","47224",152697.628499445,931257.434742545,1565069.18647874,259114.948767668,723296.019025057,388021.039820725
"247",1,"2012","47367",147612.649071756,893048.085406639,1492193.50088055,240606.740297776,687650.086920563,539836.264576411
"248",1,"2012","5011",263698.747973699,1280814.88811402,2092037.97118099,1386678.69591114,3960754.55053761,886007.77064474
"249",1,"2012","506",495864.924070566,2552830.46285621,4270285.8179786,1205185.29843261,3553264.50587096,1889615.24068235
"250",1,"2012","51542",380064.01264546,1985813.98927196,3310603.99125525,940367.261497128,2777228.66444525,1728017.73101632
"251",1,"2012","53893",222234.150156785,1315161.12015475,2230827.95272798,471963.815446971,1301979.96973023,381775.762592126
"252",1,"2012","5449",84342.420128972,432943.425651208,670786.880418935,437613.323248126,1220403.78602058,249094.366766623
"253",1,"2012","54520",339972.163179916,2170512.97041041,3764894.72831277,367826.006719841,992261.380927562,240528.397522103
"254",1,"2012","55004",252381.900299388,1432784.63392417,2414525.73469825,557018.08729201,1567624.8947056,635638.966634123
"255",1,"2012","55351",300936.00571475,1946351.46008889,3367339.77156774,134526.124927922,365979.22048473,422908.844823968
"256",1,"2012","56066",500006.575012415,2677546.90379508,4494197.72695665,751123.346301812,2265390.17052029,2235457.59835745
"257",1,"2012","56127",372602.63677841,2107529.8280728,3568270.36002965,634637.780477548,1830147.33227051,1160556.95355071
"258",1,"2012","57658",514018.127139362,2720851.58110192,4579966.94230367,1122337.24103651,3233962.88909612,1477764.97517703
"259",1,"2012","62621",472664.390005904,2479581.6031801,4180678.36637895,1265302.19647644,3546992.41205168,825926.559942504
"260",1,"2012","6379",222100.824633863,1261958.20846393,2090653.80624738,363421.943414633,1115204.80366478,1586106.80601739
"261",1,"2012","6472",199426.314051108,1000416.46370863,1609662.56916336,741907.534346854,2266169.44048068,1468735.28821348
"262",1,"2012","65392",404485.751021133,2266325.99498836,3852246.85306291,752057.525256617,2115685.98577077,893127.406063388
"263",1,"2012","65565",309505.606595294,1609730.19596842,2676465.09746441,999623.23529345,2882188.25082143,1116285.77896069
"264",1,"2012","68935",273367.744043449,1659345.76339214,2816153.33046889,263039.746032332,769816.674000716,1177708.27819748
"265",1,"2012","69914",353850.068046533,2086661.49944836,3560964.76829782,488047.302667818,1393349.11695794,966404.456114937
"266",1,"2012","71381",338937.067552493,1729550.09740785,2875227.39231369,1294924.49649496,3690274.77673366,971634.868096447
"267",1,"2012","71861",409527.217234031,2168664.4624933,3638409.9208162,1022059.50327637,2952444.60882175,1257233.233344
"268",1,"2012","72817",460700.401637228,2572890.65323152,4355945.50818193,638169.798761555,1858012.48295718,1518802.08209071
"269",1,"2012","73311",427249.684305798,2417889.95671127,4115722.12233553,738249.649328232,2075897.22286771,777983.411128692
"270",1,"2012","741",445186.496029765,2463033.26327591,4168992.14981154,775661.733493671,2228064.52384946,1355429.0874343
"271",1,"2012","74173",463335.631637316,2269373.49185292,3766835.54946825,1758639.70747045,5107947.64329903,1479248.76111895
"272",1,"2012","74325",379311.334508315,1774869.65705561,2908209.37063806,2049679.55494824,5933734.20394573,1388879.81162318
"273",1,"2012","75414",378323.719139831,2169415.06377883,3680247.97560336,630120.043858043,1805140.18240395,1230930.35847316
"274",1,"2012","75587",420966.051912349,2239721.96119449,3769565.88018014,1023927.15318985,2935359.06379083,1116280.01519864
