"","day","v1","v2","v3","v4","v5","v6"
"2145",2015-11-15,82049,404892,649506,286938,981119,247469
"2146",2015-11-16,82058,404940,649584,286972,981236,247498
"2147",2015-11-17,82068,404988,649661,287006,981353,247528
"2148",2015-11-18,82078,405036,649738,287040,981470,247557
"2149",2015-11-19,82088,405085,649816,287074,981587,247587
"2150",2015-11-20,82098,405133,649893,287108,981703,247616
"2151",2015-11-21,82107,405181,649970,287143,981820,247646
"2152",2015-11-22,82117,405229,650047,287177,981937,247675
"2153",2015-11-23,82127,405277,650125,287211,982054,247705
"2154",2015-11-24,82137,405326,650202,287245,982171,247734
"2155",2015-11-25,82146,405374,650279,287279,982287,247764
"2156",2015-11-26,82156,405422,650357,287313,982404,247793
"2157",2015-11-27,82166,405470,650434,287348,982521,247822
"2158",2015-11-28,82176,405518,650511,287382,982638,247852
"2159",2015-11-29,82185,405567,650589,287416,982754,247881
"2160",2015-11-30,82195,405615,650666,287450,982871,247911
"2161",2015-12-01,82205,405663,650743,287484,982988,247940
"2162",2015-12-02,82215,405711,650821,287518,983105,247970
"2163",2015-12-03,82225,405759,650898,287553,983222,247999
"2164",2015-12-04,82234,405808,650975,287587,983338,248029
"2165",2015-12-05,82244,405856,651053,287621,983455,248058
"2166",2015-12-06,82254,405904,651130,287655,983572,248088
"2167",2015-12-07,82264,405952,651207,287689,983689,248117
"2168",2015-12-08,82273,406000,651285,287723,983806,248146
"2169",2015-12-09,82283,406049,651362,287758,983922,248176
"2170",2015-12-10,82293,406097,651439,287792,984039,248205
"2171",2015-12-11,82303,406145,651517,287826,984156,248235
"2172",2015-12-12,82312,406193,651594,287860,984273,248264
"2173",2015-12-13,82322,406241,651671,287894,984390,248294
"2174",2015-12-14,82332,406290,651749,287928,984506,248323
"2175",2015-12-15,82342,406338,651826,287962,984623,248353
"2176",2015-12-16,82351,406386,651903,287997,984740,248382
"2177",2015-12-17,82361,406434,651981,288031,984857,248412
"2178",2015-12-18,82371,406482,652058,288065,984974,248441
"2179",2015-12-19,82381,406531,652135,288099,985090,248471
"2180",2015-12-20,82391,406579,652212,288133,985207,248500
"2181",2015-12-21,82400,406627,652290,288167,985324,248529
"2182",2015-12-22,82410,406675,652367,288202,985441,248559
"2183",2015-12-23,82420,406723,652444,288236,985558,248588
"2184",2015-12-24,82430,406772,652522,288270,985674,248618
"2185",2015-12-25,82439,406820,652599,288304,985791,248647
"2186",2015-12-26,82449,406868,652676,288338,985908,248677
"2187",2015-12-27,82459,406916,652754,288372,986025,248706
"2188",2015-12-28,82469,406964,652831,288407,986142,248736
"2189",2015-12-29,82478,407013,652908,288441,986258,248765
"2190",2015-12-30,82488,407061,652986,288475,986375,248795
"2191",2015-12-31,82498,407109,653063,288509,986492,248824
"2192",2016-01-01,82504,407138,653109,288529,986562,248842
"2193",2016-01-02,82510,407167,653156,288550,986632,248859
"2194",2016-01-03,82516,407196,653202,288570,986702,248877
"2195",2016-01-04,82521,407225,653249,288591,986772,248895
"2196",2016-01-05,82527,407254,653295,288611,986842,248912
"2197",2016-01-06,82533,407283,653341,288632,986912,248930
"2198",2016-01-07,82539,407311,653388,288652,986983,248948
"2199",2016-01-08,82545,407340,653434,288673,987053,248965
"2200",2016-01-09,82551,407369,653481,288693,987123,248983
"2201",2016-01-10,82557,407398,653527,288714,987193,249001
"2202",2016-01-11,82562,407427,653573,288734,987263,249018
"2203",2016-01-12,82568,407456,653620,288755,987333,249036
"2204",2016-01-13,82574,407485,653666,288775,987403,249054
"2205",2016-01-14,82580,407514,653713,288796,987473,249071
"2206",2016-01-15,82586,407543,653759,288816,987543,249089
"2207",2016-01-16,82592,407572,653805,288837,987613,249107
"2208",2016-01-17,82598,407601,653852,288857,987683,249125
"2209",2016-01-18,82603,407630,653898,288878,987753,249142
"2210",2016-01-19,82609,407658,653944,288898,987823,249160
"2211",2016-01-20,82615,407687,653991,288919,987894,249178
"2212",2016-01-21,82621,407716,654037,288939,987964,249195
"2213",2016-01-22,82627,407745,654084,288960,988034,249213
"2214",2016-01-23,82633,407774,654130,288980,988104,249231
"2215",2016-01-24,82639,407803,654176,289001,988174,249248
"2216",2016-01-25,82645,407832,654223,289021,988244,249266
"2217",2016-01-26,82650,407861,654269,289042,988314,249284
"2218",2016-01-27,82656,407890,654316,289062,988384,249301
"2219",2016-01-28,82662,407919,654362,289083,988454,249319
"2220",2016-01-29,82668,407948,654408,289103,988524,249337
"2221",2016-01-30,82674,407977,654455,289124,988594,249354
"2222",2016-01-31,82680,408006,654501,289144,988664,249372
"2223",2016-02-01,82686,408034,654548,289165,988734,249390
"2224",2016-02-02,82691,408063,654594,289185,988805,249407
"2225",2016-02-03,82697,408092,654640,289206,988875,249425
"2226",2016-02-04,82703,408121,654687,289226,988945,249443
"2227",2016-02-05,82709,408150,654733,289247,989015,249460
"2228",2016-02-06,82715,408179,654780,289267,989085,249478
"2229",2016-02-07,82721,408208,654826,289288,989155,249496
"2230",2016-02-08,82727,408237,654872,289308,989225,249513
"2231",2016-02-09,82732,408266,654919,289329,989295,249531
"2232",2016-02-10,82738,408295,654965,289349,989365,249549
"2233",2016-02-11,82744,408324,655012,289370,989435,249566
"2234",2016-02-12,82750,408353,655058,289390,989505,249584
"2235",2016-02-13,82756,408382,655104,289411,989575,249602
"2236",2016-02-14,82762,408410,655151,289431,989645,249619
"2237",2016-02-15,82768,408439,655197,289452,989716,249637
"2238",2016-02-16,82773,408468,655243,289472,989786,249655
"2239",2016-02-17,82779,408497,655290,289493,989856,249673
"2240",2016-02-18,82785,408526,655336,289513,989926,249690
"2241",2016-02-19,82791,408555,655383,289534,989996,249708
"2242",2016-02-20,82797,408584,655429,289554,990066,249726
"2243",2016-02-21,82803,408613,655475,289575,990136,249743
"2244",2016-02-22,82809,408642,655522,289595,990206,249761
"2245",2016-02-23,82814,408671,655568,289616,990276,249779
"2246",2016-02-24,82820,408700,655615,289636,990346,249796
"2247",2016-02-25,82826,408729,655661,289657,990416,249814
"2248",2016-02-26,82832,408757,655707,289677,990486,249832
"2249",2016-02-27,82838,408786,655754,289698,990556,249849
"2250",2016-02-28,82844,408815,655800,289718,990627,249867
"2251",2016-02-29,82850,408844,655847,289739,990697,249885
"2252",2016-03-01,82856,408873,655893,289759,990767,249902
"2253",2016-03-02,82861,408902,655939,289780,990837,249920
"2254",2016-03-03,82867,408931,655986,289800,990907,249938
"2255",2016-03-04,82873,408960,656032,289821,990977,249955
"2256",2016-03-05,82879,408989,656079,289841,991047,249973
"2257",2016-03-06,82885,409018,656125,289862,991117,249991
"2258",2016-03-07,82891,409047,656171,289882,991187,250008
"2259",2016-03-08,82897,409076,656218,289903,991257,250026
"2260",2016-03-09,82902,409105,656264,289923,991327,250044
"2261",2016-03-10,82908,409133,656311,289944,991397,250061
"2262",2016-03-11,82914,409162,656357,289964,991467,250079
"2263",2016-03-12,82920,409191,656403,289985,991538,250097
"2264",2016-03-13,82926,409220,656450,290005,991608,250114
"2265",2016-03-14,82932,409249,656496,290026,991678,250132
"2266",2016-03-15,82938,409278,656543,290046,991748,250150
"2267",2016-03-16,82943,409307,656589,290067,991818,250167
"2268",2016-03-17,82949,409336,656635,290087,991888,250185
"2269",2016-03-18,82955,409365,656682,290108,991958,250203
"2270",2016-03-19,82961,409394,656728,290128,992028,250221
"2271",2016-03-20,82967,409423,656774,290149,992098,250238
"2272",2016-03-21,82973,409452,656821,290169,992168,250256
"2273",2016-03-22,82979,409481,656867,290190,992238,250274
"2274",2016-03-23,82984,409509,656914,290210,992308,250291
"2275",2016-03-24,82990,409538,656960,290231,992378,250309
"2276",2016-03-25,82996,409567,657006,290251,992449,250327
"2277",2016-03-26,83002,409596,657053,290272,992519,250344
"2278",2016-03-27,83008,409625,657099,290292,992589,250362
"2279",2016-03-28,83014,409654,657146,290313,992659,250380
"2280",2016-03-29,83020,409683,657192,290333,992729,250397
"2281",2016-03-30,83025,409712,657238,290354,992799,250415
"2282",2016-03-31,83031,409741,657285,290374,992869,250433
"2283",2016-04-01,83037,409770,657331,290394,992939,250450
"2284",2016-04-02,83043,409799,657378,290415,993009,250468
"2285",2016-04-03,83049,409828,657424,290435,993079,250486
"2286",2016-04-04,83055,409856,657470,290456,993149,250503
"2287",2016-04-05,83061,409885,657517,290476,993219,250521
"2288",2016-04-06,83066,409914,657563,290497,993289,250539
"2289",2016-04-07,83072,409943,657610,290517,993359,250556
"2290",2016-04-08,83078,409972,657656,290538,993430,250574
"2291",2016-04-09,83084,410001,657702,290558,993500,250592
"2292",2016-04-10,83090,410030,657749,290579,993570,250609
"2293",2016-04-11,83096,410059,657795,290599,993640,250627
"2294",2016-04-12,83102,410088,657842,290620,993710,250645
"2295",2016-04-13,83108,410117,657888,290640,993780,250662
"2296",2016-04-14,83113,410146,657934,290661,993850,250680
"2297",2016-04-15,83119,410175,657981,290681,993920,250698
"2298",2016-04-16,83125,410204,658027,290702,993990,250716
"2299",2016-04-17,83131,410232,658073,290722,994060,250733
"2300",2016-04-18,83137,410261,658120,290743,994130,250751
"2301",2016-04-19,83143,410290,658166,290763,994200,250769
"2302",2016-04-20,83149,410319,658213,290784,994270,250786
"2303",2016-04-21,83154,410348,658259,290804,994341,250804
"2304",2016-04-22,83160,410377,658305,290825,994411,250822
"2305",2016-04-23,83166,410406,658352,290845,994481,250839
"2306",2016-04-24,83172,410435,658398,290866,994551,250857
"2307",2016-04-25,83178,410464,658445,290886,994621,250875
"2308",2016-04-26,83184,410493,658491,290907,994691,250892
"2309",2016-04-27,83190,410522,658537,290927,994761,250910
"2310",2016-04-28,83195,410551,658584,290948,994831,250928
"2311",2016-04-29,83201,410579,658630,290968,994901,250945
"2312",2016-04-30,83207,410608,658677,290989,994971,250963
"2313",2016-05-01,83213,410637,658723,291009,995041,250981
"2314",2016-05-02,83219,410666,658769,291030,995111,250998
"2315",2016-05-03,83225,410695,658816,291050,995181,251016
"2316",2016-05-04,83231,410724,658862,291071,995252,251034
"2317",2016-05-05,83236,410753,658909,291091,995322,251051
"2318",2016-05-06,83242,410782,658955,291112,995392,251069
"2319",2016-05-07,83248,410811,659001,291132,995462,251087
"2320",2016-05-08,83254,410840,659048,291153,995532,251104
"2321",2016-05-09,83260,410869,659094,291173,995602,251122
"2322",2016-05-10,83266,410898,659141,291194,995672,251140
"2323",2016-05-11,83272,410927,659187,291214,995742,251157
"2324",2016-05-12,83277,410955,659233,291235,995812,251175
"2325",2016-05-13,83283,410984,659280,291255,995882,251193
"2326",2016-05-14,83289,411013,659326,291276,995952,251210
"2327",2016-05-15,83295,411042,659373,291296,996022,251228
"2328",2016-05-16,83301,411071,659419,291317,996092,251246
"2329",2016-05-17,83307,411100,659465,291337,996163,251264
"2330",2016-05-18,83313,411129,659512,291358,996233,251281
"2331",2016-05-19,83318,411158,659558,291378,996303,251299
"2332",2016-05-20,83324,411187,659604,291399,996373,251317
"2333",2016-05-21,83330,411216,659651,291419,996443,251334
"2334",2016-05-22,83336,411245,659697,291440,996513,251352
"2335",2016-05-23,83342,411274,659744,291460,996583,251370
"2336",2016-05-24,83348,411303,659790,291481,996653,251387
"2337",2016-05-25,83354,411331,659836,291501,996723,251405
"2338",2016-05-26,83360,411360,659883,291522,996793,251423
"2339",2016-05-27,83365,411389,659929,291542,996863,251440
"2340",2016-05-28,83371,411418,659976,291563,996933,251458
"2341",2016-05-29,83377,411447,660022,291583,997003,251476
"2342",2016-05-30,83383,411476,660068,291604,997074,251493
"2343",2016-05-31,83389,411505,660115,291624,997144,251511
"2344",2016-06-01,83395,411534,660161,291645,997214,251529
"2345",2016-06-02,83401,411563,660208,291665,997284,251546
"2346",2016-06-03,83406,411592,660254,291686,997354,251564
"2347",2016-06-04,83412,411621,660300,291706,997424,251582
"2348",2016-06-05,83418,411650,660347,291727,997494,251599
"2349",2016-06-06,83424,411678,660393,291747,997564,251617
"2350",2016-06-07,83430,411707,660440,291768,997634,251635
"2351",2016-06-08,83436,411736,660486,291788,997704,251652
"2352",2016-06-09,83442,411765,660532,291809,997774,251670
"2353",2016-06-10,83447,411794,660579,291829,997844,251688
"2354",2016-06-11,83453,411823,660625,291850,997914,251705
"2355",2016-06-12,83459,411852,660672,291870,997985,251723
"2356",2016-06-13,83465,411881,660718,291891,998055,251741
"2357",2016-06-14,83471,411910,660764,291911,998125,251758
"2358",2016-06-15,83477,411939,660811,291932,998195,251776
"2359",2016-06-16,83483,411968,660857,291952,998265,251794
"2360",2016-06-17,83488,411997,660903,291973,998335,251812
"2361",2016-06-18,83494,412026,660950,291993,998405,251829
"2362",2016-06-19,83500,412054,660996,292014,998475,251847
"2363",2016-06-20,83506,412083,661043,292034,998545,251865
"2364",2016-06-21,83512,412112,661089,292055,998615,251882
"2365",2016-06-22,83518,412141,661135,292075,998685,251900
"2366",2016-06-23,83524,412170,661182,292096,998755,251918
"2367",2016-06-24,83529,412199,661228,292116,998825,251935
"2368",2016-06-25,83535,412228,661275,292137,998896,251953
"2369",2016-06-26,83541,412257,661321,292157,998966,251971
"2370",2016-06-27,83547,412286,661367,292178,999036,251988
"2371",2016-06-28,83553,412315,661414,292198,999106,252006
"2372",2016-06-29,83559,412344,661460,292219,999176,252024
"2373",2016-06-30,83565,412373,661507,292239,999246,252041
"2374",2016-07-01,83570,412402,661553,292260,999316,252059
"2375",2016-07-02,83576,412430,661599,292280,999386,252077
"2376",2016-07-03,83582,412459,661646,292300,999456,252094
"2377",2016-07-04,83588,412488,661692,292321,999526,252112
"2378",2016-07-05,83594,412517,661739,292341,999596,252130
"2379",2016-07-06,83600,412546,661785,292362,999666,252147
"2380",2016-07-07,83606,412575,661831,292382,999736,252165
"2381",2016-07-08,83612,412604,661878,292403,999807,252183
"2382",2016-07-09,83617,412633,661924,292423,999877,252200
"2383",2016-07-10,83623,412662,661971,292444,999947,252218
"2384",2016-07-11,83629,412691,662017,292464,1000017,252236
"2385",2016-07-12,83635,412720,662063,292485,1000087,252253
"2386",2016-07-13,83641,412749,662110,292505,1000157,252271
"2387",2016-07-14,83647,412777,662156,292526,1000227,252289
"2388",2016-07-15,83653,412806,662203,292546,1000297,252306
"2389",2016-07-16,83658,412835,662249,292567,1000367,252324
"2390",2016-07-17,83664,412864,662295,292587,1000437,252342
"2391",2016-07-18,83670,412893,662342,292608,1000507,252360
"2392",2016-07-19,83676,412922,662388,292628,1000577,252377
"2393",2016-07-20,83682,412951,662434,292649,1000647,252395
"2394",2016-07-21,83688,412980,662481,292669,1000718,252413
"2395",2016-07-22,83694,413009,662527,292690,1000788,252430
"2396",2016-07-23,83699,413038,662574,292710,1000858,252448
"2397",2016-07-24,83705,413067,662620,292731,1000928,252466
"2398",2016-07-25,83711,413096,662666,292751,1000998,252483
"2399",2016-07-26,83717,413125,662713,292772,1001068,252501
"2400",2016-07-27,83723,413153,662759,292792,1001138,252519
"2401",2016-07-28,83729,413182,662806,292813,1001208,252536
"2402",2016-07-29,83735,413211,662852,292833,1001278,252554
"2403",2016-07-30,83740,413240,662898,292854,1001348,252572
"2404",2016-07-31,83746,413269,662945,292874,1001418,252589
"2405",2016-08-01,83752,413298,662991,292895,1001488,252607
"2406",2016-08-02,83758,413327,663038,292915,1001558,252625
"2407",2016-08-03,83764,413356,663084,292936,1001629,252642
"2408",2016-08-04,83770,413385,663130,292956,1001699,252660
"2409",2016-08-05,83776,413414,663177,292977,1001769,252678
"2410",2016-08-06,83781,413443,663223,292997,1001839,252695
"2411",2016-08-07,83787,413472,663270,293018,1001909,252713
"2412",2016-08-08,83793,413500,663316,293038,1001979,252731
"2413",2016-08-09,83799,413529,663362,293059,1002049,252748
